experiment,phase,model,attacker_share,confirmations,acceptance_policy,attack_start_policy,abandonment_policy,tie_policy,success_probability,code_version,target_interval_sec,expected_wait_sec,mean_wait_sec,median_wait_sec,expected_work,mean_realized_work,trials,successes,ci_lower,ci_upper,mean_attack_duration_sec,seed,p05_wait_sec,p95_wait_sec,mean_deficit_at_acceptance,mean_attacker_blocks_at_acceptance,analytical_reversal_probability,abs_error,finite_600s_success_probability,finite_3600s_success_probability,deficit,deficit_probability,catchup_probability,break_even_value_reward_multiple,confirmation_requirement_m_minus_1,n_behind,m_needed,equal_chainwork_pair,attack_deadline_sec,expected_blocks_in_horizon,mean_blocks_in_horizon,expected_work_in_horizon,family,eventual_reversal_probability,mean_steps_taken,start_delay_sec,premining_lead,scenario,abandonment_deficit,external_hash_share,external_hash_duration_sec,external_hash_delay_sec,required_total_share,required_external_share,required_external_hash_ratio,expected_attack_cost,expected_value,break_even_value,expected_normalized_work,majority_cost_per_unit_time,cost_to_reach_confirmations,cost_of_normalized_work
P1_validate_simulators,I,event_bernoulli,0.05,10,600s × 10,,,tie_win,0.0,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,0.0,0.0,1.920692519040967e-05,6000.0,6.075129746409491e+18,3255.243418254776,9423.129853269278,9.47123,0.52877,1.1878677858219526e-08,1.1878677858219526e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,10,600s × 10,,,tie_win,0.0,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,0.0,0.0,1.920692519040967e-05,6000.0,1.2678978079087978e+19,3255.243418254776,9423.129853269278,9.47486,0.52514,1.1878677858219526e-08,1.1878677858219526e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,1,600s × 1,,,strict,0.03113,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,6226.0,0.030377835600474423,0.031900175501553635,600.0,1.5803838087606315e+19,30.775976632530316,1797.439364132394,0.88919,0.11081,0.031111111111111124,1.8888888888877325e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,1,600s × 1,,,strict,0.030925,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,6185.0,0.030175269294790013,0.03169274968207737,600.0,1.5506762139641645e+19,30.775976632530316,1797.439364132394,0.899845,0.111285,0.031111111111111124,0.000186111111111123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,1,600s × 1,,,tie_win,0.20023,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,40046.0,0.19848196442222402,0.20198955089770468,600.0,1.0845821636518e+19,30.775976632530316,1797.439364132394,0.88912,0.11088,0.19999999999999998,0.00023000000000000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,1,600s × 1,,,tie_win,0.199835,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,39967.0,0.1980882700940581,0.2015932603993415,600.0,1.1163995147747756e+19,30.775976632530316,1797.439364132394,0.900085,0.111165,0.19999999999999998,0.00016499999999997073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,2,600s × 2,,,strict,0.009545,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,1909.0,0.009128193720800697,0.00998064654418783,1200.0,8.375927141122887e+18,213.21690641919716,2846.318711034346,1.77866,0.22134,0.00951111111111104,3.388888888895998e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,2,600s × 2,,,strict,0.009565,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,1913.0,0.009147751558300478,0.010001087938411042,1200.0,9.653203102764737e+18,213.21690641919716,2846.318711034346,1.78201,0.222105,0.00951111111111104,5.38888888889609e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,2,600s × 2,,,tie_win,0.05622,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,11244.0,0.055218979751675286,0.05723806754684672,1200.0,1.533261626030043e+19,213.21690641919716,2846.318711034346,1.77933,0.22067,0.055999999999999925,0.0002200000000000743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,2,600s × 2,,,tie_win,0.055665,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,11133.0,0.05466869009426574,0.056678378523943224,1200.0,1.3450373048811956e+19,213.21690641919716,2846.318711034346,1.78191,0.22246,0.055999999999999925,0.00033499999999992564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,3,600s × 3,,,strict,0.003015,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,603.0,0.0027840764251913517,0.0032650146822401603,1800.0,1.6697326210556293e+19,490.614868298372,3777.476173123193,2.666325,0.333675,0.003031111111110994,1.611111111099418e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,3,600s × 3,,,strict,0.00305,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,610.0,0.0028176904745019354,0.0033013992884448136,1800.0,3.8439657198483855e+18,490.614868298372,3777.476173123193,2.66871,0.33281,0.003031111111110994,1.888888888900613e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,3,600s × 3,,,tie_win,0.01699,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,3398.0,0.016432825505012863,0.017565728768859583,1800.0,2.737571840505869e+18,490.614868298372,3777.476173123193,2.66677,0.33323,0.017119999999999906,0.0001299999999999045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,3,600s × 3,,,tie_win,0.017915,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,3583.0,0.017342870179550603,0.018505648561510237,1800.0,9.98302415477336e+18,490.614868298372,3777.476173123193,2.664765,0.33673,0.017119999999999906,0.0007950000000000942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,5,600s × 5,,,strict,0.00031,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,62.0,0.00024185168417510623,0.00039734333272168547,3000.0,1.047528507778489e+19,1182.0897408357182,5492.111415982544,4.445155,0.554845,0.0003285623111111653,1.8562311111165275e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,5,600s × 5,,,strict,0.00026,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,52.0,0.00019829185784892594,0.0003409050797403848,3000.0,1.671556392250403e+18,1182.0897408357182,5492.111415982544,4.4465,0.553645,0.0003285623111111653,6.85623111111653e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,5,600s × 5,,,tie_win,0.00199,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,398.0,0.0018040218604190856,0.0021951086212090667,3000.0,7.545948311455251e+18,1182.0897408357182,5492.111415982544,4.443385,0.556615,0.0017818400000000187,0.00020815999999998134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,5,600s × 5,,,tie_win,0.001995,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,399.0,0.0018087773420258357,0.0022003529475330646,3000.0,1.1716781484405514e+19,1182.0897408357182,5492.111415982544,4.44619,0.55401,0.0017818400000000187,0.00021315999999998113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,10,600s × 10,,,strict,5e-06,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,1.0,8.826233199317767e-07,2.832410980122599e-05,6000.0,1.388194434767602e+18,3255.243418254776,9423.129853269278,8.88828,1.11172,1.5034055229799991e-06,3.4965944770200013e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,10,600s × 10,,,strict,0.0,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,0.0,0.0,1.920692519040967e-05,6000.0,5.347954164305716e+18,3255.243418254776,9423.129853269278,8.88854,1.11146,1.5034055229799991e-06,1.5034055229799991e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.1,10,600s × 10,,,tie_win,0.0,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,0.0,0.0,1.920692519040967e-05,6000.0,3.8857889853448515e+18,3255.243418254776,9423.129853269278,8.89185,1.10815,7.859764652798608e-06,7.859764652798608e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.1,10,600s × 10,,,tie_win,5e-06,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,1.0,8.826233199317767e-07,2.832410980122599e-05,6000.0,8.03497994853192e+18,3255.243418254776,9423.129853269278,8.88602,1.11398,7.859764652798608e-06,2.8597646527986075e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,1,600s × 1,,,strict,0.129615,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,25923.0,0.12815008170615583,0.1310941462078175,600.0,1.3075219416512727e+19,30.775976632530316,1797.439364132394,0.751985,0.248015,0.12999999999999995,0.00038499999999994095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,1,600s × 1,,,strict,0.129975,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,25995.0,0.12850833690812122,0.131455877176866,600.0,7.535372532527347e+18,30.775976632530316,1797.439364132394,0.798205,0.25214,0.12999999999999995,2.4999999999941735e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,1,600s × 1,,,tie_win,0.401395,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,80279.0,0.39924864182158193,0.4035451459761349,600.0,1.4137203222387761e+19,30.775976632530316,1797.439364132394,0.74726,0.25274,0.39999999999999997,0.001395000000000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,1,600s × 1,,,tie_win,0.40076,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,80152.0,0.3986142156991312,0.40290959649138064,600.0,1.1461766611137528e+19,30.775976632530316,1797.439364132394,0.80058,0.249005,0.39999999999999997,0.0007600000000000384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,2,600s × 2,,,strict,0.071425,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,14285.0,0.07030454313277482,0.07256192008315214,1200.0,2.06635418749787e+18,213.21690641919716,2846.318711034346,1.5015,0.4985,0.0724,0.0009750000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,2,600s × 2,,,strict,0.07173,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,14346.0,0.07060731590740223,0.07286913559230036,1200.0,2.471046259549281e+18,213.21690641919716,2846.318711034346,1.537015,0.498095,0.0724,0.0006700000000000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,2,600s × 2,,,tie_win,0.20923,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,41846.0,0.2074529264236137,0.21101824317166157,1200.0,1.6475108521487288e+19,213.21690641919716,2846.318711034346,1.49912,0.50088,0.208,0.0012300000000000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,2,600s × 2,,,tie_win,0.20901,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,41802.0,0.20723362025656702,0.21079755778975534,1200.0,6.247342092401339e+17,213.21690641919716,2846.318711034346,1.532495,0.503965,0.208,0.0010100000000000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,3,600s × 3,,,strict,0.042105,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,8421.0,0.04123360483233117,0.04299398467768895,1800.0,9.55488884255865e+18,490.614868298372,3777.476173123193,2.24837,0.75163,0.04167999999999987,0.00042500000000012667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,3,600s × 3,,,strict,0.0412,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,8240.0,0.04033772065613828,0.04207990361841644,1800.0,1.0744642606202049e+19,490.614868298372,3777.476173123193,2.27662,0.746145,0.04167999999999987,0.0004799999999998694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,3,600s × 3,,,tie_win,0.115845,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,23169.0,0.11444976568714336,0.11725499118554969,1800.0,1.3480495728103903e+19,490.614868298372,3777.476173123193,2.248855,0.751145,0.11583999999999987,5.0000000001299005e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,3,600s × 3,,,tie_win,0.115015,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,23003.0,0.11362415930352875,0.11642062945266013,1800.0,1.6331336121475787e+19,490.614868298372,3777.476173123193,2.280975,0.74221,0.11583999999999987,0.0008249999999998675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,5,600s × 5,,,strict,0.01487,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,2974.0,0.014348802234492227,0.015409833476743021,3000.0,1.4279805529915564e+19,1182.0897408357182,5492.111415982544,3.750195,1.249805,0.014567756799999517,0.0003022432000004821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,5,600s × 5,,,strict,0.01476,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,2952.0,0.014240740075652026,0.015297899861106764,3000.0,1.0341729835771718e+19,1182.0897408357182,5492.111415982544,3.75383,1.255435,0.014567756799999517,0.00019224320000048312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,5,600s × 5,,,tie_win,0.03935,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,7870.0,0.03850671484453418,0.04021098049564375,3000.0,1.511971086121026e+19,1182.0897408357182,5492.111415982544,3.750115,1.249885,0.03916287999999953,0.0001871200000004708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,5,600s × 5,,,tie_win,0.03933,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,7866.0,0.038486922913913334,0.0401907731945416,3000.0,1.6721625515450227e+19,1182.0897408357182,5492.111415982544,3.75543,1.25379,0.03916287999999953,0.00016712000000046467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,10,600s × 10,,,strict,0.00117,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,234.0,0.0010294556911867592,0.0013297062897987052,6000.0,2.0668358949748419e+18,3255.243418254776,9423.129853269278,7.49941,2.50059,0.0012121205478262836,4.212054782628356e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,10,600s × 10,,,strict,0.001285,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,257.0,0.0011372862612975096,0.0014518713020951605,6000.0,1.445246400658171e+19,3255.243418254776,9423.129853269278,7.49696,2.503935,0.0012121205478262836,7.287945217371631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.2,10,600s × 10,,,tie_win,0.00306,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,612.0,0.0028272959614120815,0.003311793417396163,6000.0,1.4916568814987182e+19,3255.243418254776,9423.129853269278,7.49692,2.50308,0.003158241098331755,9.824109833175528e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.2,10,600s × 10,,,tie_win,0.00336,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,672.0,0.003115748814690773,0.0036233290399623583,6000.0,1.131571925397083e+19,3255.243418254776,9423.129853269278,7.497015,2.503895,0.003158241098331755,0.00020175890166824507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,1,600s × 1,,,strict,0.30999,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,61998.0,0.3079667549302072,0.31202054408550367,600.0,1.3397387186689812e+19,30.775976632530316,1797.439364132394,0.57315,0.42685,0.30857142857142866,0.0014185714285713247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,1,600s × 1,,,strict,0.307635,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,61527.0,0.3056160711328139,0.30966131834751454,600.0,4.3060301630489236e+18,30.775976632530316,1797.439364132394,0.701735,0.425945,0.30857142857142866,0.0009364285714286713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,1,600s × 1,,,tie_win,0.598975,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,119795.0,0.596825173739849,0.6011210242493096,600.0,3.204560715880833e+17,30.775976632530316,1797.439364132394,0.56957,0.43043,0.6000000000000001,0.0010250000000000536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,1,600s × 1,,,tie_win,0.59834,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,119668.0,0.5961896258208013,0.6004865965611523,600.0,1.376492115761099e+19,30.775976632530316,1797.439364132394,0.700415,0.428705,0.6000000000000001,0.0016600000000001058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,2,600s × 2,,,strict,0.23315,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,46630.0,0.23130200553385538,0.23500824520211877,1200.0,2.797502266073947e+18,213.21690641919716,2846.318711034346,1.145445,0.854555,0.23297142857142886,0.00017857142857113928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,2,600s × 2,,,strict,0.23159,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,46318.0,0.229746367744939,0.23344394291664172,1200.0,8.315529640404719e+18,213.21690641919716,2846.318711034346,1.276075,0.85292,0.23297142857142886,0.0013814285714288665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,2,600s × 2,,,tie_win,0.43181,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,86362.0,0.42964049807695515,0.43398212136350234,1200.0,6.514237068748433e+18,213.21690641919716,2846.318711034346,1.144955,0.855045,0.43200000000000016,0.0001900000000001345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,2,600s × 2,,,tie_win,0.43151,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,86302.0,0.4293406852408929,0.43368194572371965,1200.0,1.2450949379257987e+18,213.21690641919716,2846.318711034346,1.27395,0.85788,0.43200000000000016,0.000490000000000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,3,600s × 3,,,strict,0.1793,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,35860.0,0.17762497972239863,0.1809873395994185,1800.0,7.929684498584046e+17,490.614868298372,3777.476173123193,1.721085,1.278915,0.18005142857142897,0.0007514285714289859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,3,600s × 3,,,strict,0.17873,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,35746.0,0.1770570822053245,0.18041525901238736,1800.0,7.360884038083841e+18,490.614868298372,3777.476173123193,1.831265,1.28488,0.18005142857142897,0.001321428571428973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,3,600s × 3,,,tie_win,0.32666,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,65332.0,0.3246079372502419,0.3287187214065831,1800.0,1.1302092235282991e+19,490.614868298372,3777.476173123193,1.71234,1.28766,0.3261600000000003,0.0004999999999997229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,3,600s × 3,,,tie_win,0.32461,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,64922.0,0.3225613195084762,0.3266654178967421,1800.0,1.527318095790284e+19,490.614868298372,3777.476173123193,1.83462,1.28008,0.3261600000000003,0.0015500000000002734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,5,600s × 5,,,strict,0.11293,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,22586.0,0.11155029929625382,0.11432456955281309,3000.0,1.822485734413759e+18,1182.0897408357182,5492.111415982544,2.848965,2.151035,0.11174970137142892,0.0011802986285710804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,5,600s × 5,,,strict,0.1125,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,22500.0,0.11112261531863225,0.11389227004839032,3000.0,1.5018438793559611e+19,1182.0897408357182,5492.111415982544,2.93952,2.147995,0.11174970137142892,0.0007502986285710805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,5,600s × 5,,,tie_win,0.198815,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,39763.0,0.19707165408217128,0.20056991559335569,3000.0,2.767976707038472e+18,1182.0897408357182,5492.111415982544,2.854065,2.145935,0.19761732000000035,0.0011976799999996457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,5,600s × 5,,,tie_win,0.19746,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,39492.0,0.19572117722618854,0.1992104445001057,3000.0,9.50189524999437e+18,1182.0897408357182,5492.111415982544,2.944785,2.14239,0.19761732000000035,0.0001573200000003494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,10,600s × 10,,,strict,0.0374,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,7480.0,0.03657728902640212,0.03824048122078406,6000.0,7.69805005177512e+18,3255.243418254776,9423.129853269278,5.71485,4.28515,0.03769991528754782,0.0002999152875478167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,10,600s × 10,,,strict,0.037675,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,7535.0,0.0368493516273766,0.038518408056000715,6000.0,9.91824675416145e+18,3255.243418254776,9423.129853269278,5.739895,4.29573,0.03769991528754782,2.4915287547819243e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.3,10,600s × 10,,,tie_win,0.06608,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,13216.0,0.06499957591083025,0.06717709262712698,6000.0,3.306371638985431e+18,3255.243418254776,9423.129853269278,5.710695,4.289305,0.0651067137626013,0.0009732862373987017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.3,10,600s × 10,,,tie_win,0.065465,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,13093.0,0.06438930893054233,0.06655738323193289,6000.0,1.8030150282211328e+19,3255.243418254776,9423.129853269278,5.739965,4.29392,0.0651067137626013,0.00035828623739869725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,1,600s × 1,,,strict,0.586575,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,117315.0,0.5844151495576844,0.5887315247632189,600.0,8.815573440462577e+18,30.775976632530316,1797.439364132394,0.33738,0.66262,0.5866666666666667,9.166666666671208e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,1,600s × 1,,,strict,0.587325,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,117465.0,0.5851657155821061,0.5894809299284094,600.0,1.0706659799668138e+19,30.775976632530316,1797.439364132394,0.599725,0.6683,0.5866666666666667,0.0006583333333333163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,1,600s × 1,,,tie_win,0.800685,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,160137.0,0.7989284425618902,0.8024300069695081,600.0,1.1634681410272432e+19,30.775976632530316,1797.439364132394,0.32812,0.67188,0.8,0.0006849999999999357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,1,600s × 1,,,tie_win,0.79964,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,159928.0,0.7978800249650296,0.8013884647088423,600.0,4.2326293929904425e+18,30.775976632530316,1797.439364132394,0.599445,0.669545,0.8,0.00036000000000002697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,2,600s × 2,,,strict,0.529055,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,105811.0,0.5268668594285157,0.5312420244570616,1200.0,7.828446852093621e+18,213.21690641919716,2846.318711034346,0.667355,1.332645,0.5290666666666668,1.1666666666743097e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
